2023036,'上海市浦东新区惠南镇拱北路597号','菜饭骨头汤（韵浦路店）',31.111613,121.578897,106,0,34,13386136305,4.6,0,FALSE,4,FALSE,,
2023072,'上海市宝山区龙镇路54号','烧烤百味',31.413597,121.429339,3,0,30,15001792702 13842068529,4.4,0,FALSE,4,FALSE,,
2023216,'上海市静安区泰兴路84弄1号1楼C单元','豆苗工坊（泰兴路店）',31.22876,121.46011,1473,0,31,021-52650677,5,0,FALSE,1,FALSE,,
2023235,'上海市黄浦区兴业路123弄6号楼1楼03b室','豆苗工坊(新天地店)',31.21893,121.4755,1468,0,33,021-63390586,5,0,FALSE,1,FALSE,,
2023883,'花桥镇绿地大道258号游站商业中心1号楼243室','张亮麻辣烫',31.28713159,121.1269483,62,0,30,15721483681,5,0,FALSE,1,FALSE,,
2024708,'上海市宝山区陆翔路111弄4号楼底下二层73室、74室','大鼓米线(上海宝山顾村DM店)',31.345012,121.3721,1243,0,28,13764978931,4.7,0,FALSE,1,FALSE,,
2024992,'中国（上海）自由贸易试验区东方路1367号三层L3-2单元','山川川菜（富都广场店）',31.212058,121.5287,55,0,33,021-60129177,4.9,0,FALSE,1,FALSE,,
2025002,'浦东新区周浦镇关岳西路151弄44号1层','甜缘堂',31.11844,121.578281,487,0,39,18201729685 18255109532,4.8,0,FALSE,1,FALSE,,
2025157,'上海市长宁区虹古路333号美天太阳农贸市场10号门面','铃木便当屋',31.196568,121.393783,99,0,38,17717057118,4.4,0,FALSE,1,FALSE,,
2025207,'上海市长宁区长宁路320号-2','伊哒呤比萨（江苏路店）',31.224292,121.427348,1435,0,26,17321124565 18255157353,4.7,0,FALSE,1,FALSE,,
2025305,'上海市徐汇区田林路140号1号楼一层F1一09','顾一碗馄饨烧麦(田林店)',31.16954,121.41161,1331,0,33,13524259732 13764218511,4.9,0,FALSE,1,FALSE,,
2025311,'上海市长宁区中山西路750号1幢1113-1120室','张记油条(中山西路店)',31.209134,121.411492,312,0,28,18121098709,4.7,0,FALSE,1,FALSE,,
2025783,'上海市浦东新区高行镇启帆路430号123室、紫衣路231号1室','江东食店',31.180614,121.558708,106,0,27,18802199312,4.7,0,FALSE,1,FALSE,,
2026344,'上海市浦东新区三林镇三林路388号','龙江人东北菜',31.185773,121.517742,685,0,35,13641885676,4.7,0,FALSE,1,FALSE,,
2026811,'上海市宝山区真华路950号108室','明湘府',31.27283,121.41156,1592,0,35,021-60716489,4.8,0,FALSE,1,FALSE,,
