17806,'上海市长宁区轨道交通明珠线虹桥路站虹桥-3-112号一层','味千拉面(轻轨虹桥路站店)',31.197134,121.420422,541,0,25,021-62803658,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
17820,'上海市浦东新区张杨路3611弄1号418室','老妈米线(上海金桥国际店)',31.257508,121.57859,747,0,33,20233397,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
17827,'浦东新区张杨路3611弄2号楼117、118、210、211室','避风塘（金桥店）',31.257504,121.578157,2272,0,30,021-20233788 20233788,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
18138,'浦东新区金高路1075号一层','福建沙县小吃',31.2236335,121.5195118,676,0,33,68765802,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
18148,'浦东新区崂山路684号底层','原味湘菜',31.22387867,121.520655,1471,0,36,15821839361 021-58309546 021-58309546,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
18206,'上海市普陀区中山北路3791号','雷雨甜品屋',31.260305,121.467323,90,0,37,13661442080 13122336873 15301952912,4.6,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
18238,'上海市闵行区龙柏街道紫藤路238号','川湘园',31.174178,121.364731,1483,0,47,15026411489 17621735517,4.6,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
18367,'上海市闵行区江川路街道东川路889号（2-6）号','湘香木桶饭',31.016954,121.430781,4144,0,38,13166018597 13122333581,4.7,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
18633,'上海市杨浦区吉浦路335弄329号B3','哈哈镜（广中路店）',31.277719,121.473716,170,0,38,18721833816,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
19046,'上海市闵行区永平路231号','川香苑',31.017783,121.430821,589,0,38,13761116857 021-54705861,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
19116,'浦东新区梅园三村53号101室','金九龙川湘菜馆（福山路）',31.239099,121.524261,76,0,36,58992829 18702198221,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
19139,'上海市长宁区虹桥路1024弄4号','湘聚圆',31.19507,121.41865,126,0,32,32095814 13162636870,4.2,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
19241,'上海市浦东新区北蔡镇沪南路615号一层','养生粥坊(八佰伴店)',31.2267,121.521999,1504,0,37,15921189508,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
19337,'上海市宝山区锦秋路976号','沙县小吃（锦秋路店）',31.320111,121.386651,105,0,38,13761613065 13764209306,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
19502,'上海市长宁区北新泾街道天山西路413号','吉祥馄饨（上海天山西路店）',31.21813,121.36407,1333,0,27,02133533053 13918031896,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
19531,'上海市宝山区聚丰园路9弄27号','煲煲赞煲仔饭',31.31570744,121.3867043,1254,0,47,13774367493 36586286,4.7,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
